0.04,0.06,0.016568542494923805,1
0.016568542494923805,0.06,0.04,1
-0.016568542494923805,0.06,0.04,1
-0.04,0.06,0.016568542494923805,1
-0.04,0.06,-0.016568542494923805,1
-0.016568542494923805,0.06,-0.04,1
0.016568542494923805,0.06,-0.04,1
0.04,0.06,-0.016568542494923805,1
0.04,-0.06,0.016568542494923805,1
0.016568542494923805,-0.06,0.04,1
-0.016568542494923805,-0.06,0.04,1
-0.04,-0.06,0.016568542494923805,1
-0.04,-0.06,-0.016568542494923805,1
-0.016568542494923805,-0.06,-0.04,1
0.016568542494923805,-0.06,-0.04,1
0.04,-0.06,-0.016568542494923805,1
