0.04,0.016568542494923805,-0.04,1
0.016568542494923805,0.04,-0.04,1
-0.016568542494923805,0.04,-0.04,1
-0.04,0.016568542494923805,-0.04,1
-0.04,-0.016568542494923805,-0.04,1
-0.016568542494923805,-0.04,-0.04,1
0.016568542494923805,-0.04,-0.04,1
0.04,-0.016568542494923805,-0.04,1
0.04,0.016568542494923805,0,1
0.016568542494923805,0.04,0,1
-0.016568542494923805,0.04,0,1
-0.04,0.016568542494923805,0,1
-0.04,-0.016568542494923805,0,1
-0.016568542494923805,-0.04,0,1
0.016568542494923805,-0.04,0,1
0.04,-0.016568542494923805,0,1
