0.08,0.03313708498984761,0,1
0.03313708498984761,0.08,0,1
-0.03313708498984761,0.08,0,1
-0.08,0.03313708498984761,0,1
-0.08,-0.03313708498984761,0,1
-0.03313708498984761,-0.08,0,1
0.03313708498984761,-0.08,0,1
0.08,-0.03313708498984761,0,1
0.08,0.03313708498984761,0.04,1
0.03313708498984761,0.08,0.04,1
-0.03313708498984761,0.08,0.04,1
-0.08,0.03313708498984761,0.04,1
-0.08,-0.03313708498984761,0.04,1
-0.03313708498984761,-0.08,0.04,1
0.03313708498984761,-0.08,0.04,1
0.08,-0.03313708498984761,0.04,1
