-0.0465,-0.026,0.188,1
0.0465,-0.026,0.188,1
0.0465,0.026,0.188,1
-0.0465,0.026,0.188,1
-0.0465,-0.026,0,1
0.0465,-0.026,0,1
0.0465,0.026,0,1
-0.0465,0.026,0,1
