0.04,-0.075,-0.016568542494923805,1
0.016568542494923805,-0.075,-0.04,1
-0.016568542494923805,-0.075,-0.04,1
-0.04,-0.075,-0.016568542494923805,1
-0.04,-0.075,0.016568542494923805,1
-0.016568542494923805,-0.075,0.04,1
0.016568542494923805,-0.075,0.04,1
0.04,-0.075,0.016568542494923805,1
0.04,0.065,-0.016568542494923805,1
0.016568542494923805,0.065,-0.04,1
-0.016568542494923805,0.065,-0.04,1
-0.04,0.065,-0.016568542494923805,1
-0.04,0.065,0.016568542494923805,1
-0.016568542494923805,0.065,0.04,1
0.016568542494923805,0.065,0.04,1
0.04,0.065,0.016568542494923805,1
